,word,sentiment,value
83449,nestle,anger,0
83450,nestle,anticipation,0
83451,nestle,disgust,0
83452,nestle,fear,0
83453,nestle,joy,0
83454,nestle,negative,0
83455,nestle,positive,1
83456,nestle,sadness,0
83457,nestle,surprise,0
83458,nestle,trust,1
83459,nestling,anger,0
83460,nestling,anticipation,0
83461,nestling,disgust,0
83462,nestling,fear,0
83463,nestling,joy,0
83464,nestling,negative,0
83465,nestling,positive,0
83466,nestling,sadness,0
83467,nestling,surprise,0
83468,nestling,trust,0
83469,net,anger,0
83470,net,anticipation,0
83471,net,disgust,0
83472,net,fear,0
83473,net,joy,0
83474,net,negative,0
83475,net,positive,0
83476,net,sadness,0
83477,net,surprise,0
83478,net,trust,0
83479,nether,anger,1
83480,nether,anticipation,0
83481,nether,disgust,0
83482,nether,fear,1
83483,nether,joy,0
83484,nether,negative,1
83485,nether,positive,0
83486,nether,sadness,1
83487,nether,surprise,0
83488,nether,trust,0
83489,netting,anger,0
83490,netting,anticipation,0
83491,netting,disgust,0
83492,netting,fear,0
83493,netting,joy,0
83494,netting,negative,0
83495,netting,positive,0
83496,netting,sadness,0
83497,netting,surprise,0
83498,netting,trust,0
83499,nettle,anger,1
83500,nettle,anticipation,0
83501,nettle,disgust,1
83502,nettle,fear,0
83503,nettle,joy,0
83504,nettle,negative,1
83505,nettle,positive,0
83506,nettle,sadness,0
83507,nettle,surprise,0
83508,nettle,trust,0
83509,network,anger,0
83510,network,anticipation,1
83511,network,disgust,0
83512,network,fear,0
83513,network,joy,0
83514,network,negative,0
83515,network,positive,0
83516,network,sadness,0
83517,network,surprise,0
83518,network,trust,0
83519,neuralgia,anger,0
83520,neuralgia,anticipation,0
83521,neuralgia,disgust,0
83522,neuralgia,fear,1
83523,neuralgia,joy,0
83524,neuralgia,negative,1
83525,neuralgia,positive,0
83526,neuralgia,sadness,1
83527,neuralgia,surprise,0
83528,neuralgia,trust,0
83529,neurology,anger,0
83530,neurology,anticipation,0
83531,neurology,disgust,0
83532,neurology,fear,0
83533,neurology,joy,0
83534,neurology,negative,0
83535,neurology,positive,0
83536,neurology,sadness,0
83537,neurology,surprise,0
83538,neurology,trust,0
83539,neurosis,anger,0
83540,neurosis,anticipation,0
83541,neurosis,disgust,0
83542,neurosis,fear,1
83543,neurosis,joy,0
83544,neurosis,negative,1
83545,neurosis,positive,0
83546,neurosis,sadness,1
83547,neurosis,surprise,0
83548,neurosis,trust,0
83549,neurotic,anger,0
83550,neurotic,anticipation,0
83551,neurotic,disgust,1
83552,neurotic,fear,1
83553,neurotic,joy,0
83554,neurotic,negative,1
83555,neurotic,positive,0
83556,neurotic,sadness,0
83557,neurotic,surprise,0
83558,neurotic,trust,0
83559,neuter,anger,0
83560,neuter,anticipation,0
83561,neuter,disgust,0
83562,neuter,fear,0
83563,neuter,joy,0
83564,neuter,negative,0
83565,neuter,positive,0
83566,neuter,sadness,0
83567,neuter,surprise,0
83568,neuter,trust,0
83569,neutral,anger,0
83570,neutral,anticipation,1
83571,neutral,disgust,0
83572,neutral,fear,0
83573,neutral,joy,0
83574,neutral,negative,0
83575,neutral,positive,0
83576,neutral,sadness,0
83577,neutral,surprise,0
83578,neutral,trust,1
83579,neutrality,anger,0
83580,neutrality,anticipation,0
83581,neutrality,disgust,0
83582,neutrality,fear,0
83583,neutrality,joy,0
83584,neutrality,negative,0
83585,neutrality,positive,0
83586,neutrality,sadness,0
83587,neutrality,surprise,0
83588,neutrality,trust,1
83589,neutralize,anger,0
83590,neutralize,anticipation,0
83591,neutralize,disgust,0
83592,neutralize,fear,0
83593,neutralize,joy,0
83594,neutralize,negative,0
83595,neutralize,positive,0
83596,neutralize,sadness,0
83597,neutralize,surprise,0
83598,neutralize,trust,0
83599,newborn,anger,0
83600,newborn,anticipation,0
83601,newborn,disgust,0
83602,newborn,fear,0
83603,newborn,joy,0
83604,newborn,negative,0
83605,newborn,positive,0
83606,newborn,sadness,0
83607,newborn,surprise,0
83608,newborn,trust,0
83609,newcomer,anger,0
83610,newcomer,anticipation,0
83611,newcomer,disgust,0
83612,newcomer,fear,1
83613,newcomer,joy,0
83614,newcomer,negative,0
83615,newcomer,positive,0
83616,newcomer,sadness,0
83617,newcomer,surprise,1
83618,newcomer,trust,0
83619,newly,anger,0
83620,newly,anticipation,0
83621,newly,disgust,0
83622,newly,fear,0
83623,newly,joy,0
83624,newly,negative,0
83625,newly,positive,0
83626,newly,sadness,0
83627,newly,surprise,0
83628,newly,trust,0
83629,newness,anger,0
83630,newness,anticipation,0
83631,newness,disgust,0
83632,newness,fear,0
83633,newness,joy,0
83634,newness,negative,0
83635,newness,positive,0
83636,newness,sadness,0
83637,newness,surprise,0
83638,newness,trust,0
83639,news,anger,0
83640,news,anticipation,0
83641,news,disgust,0
83642,news,fear,0
83643,news,joy,0
83644,news,negative,0
83645,news,positive,0
83646,news,sadness,0
83647,news,surprise,0
83648,news,trust,0
83649,newspaper,anger,0
83650,newspaper,anticipation,0
83651,newspaper,disgust,0
83652,newspaper,fear,0
83653,newspaper,joy,0
83654,newspaper,negative,0
83655,newspaper,positive,0
83656,newspaper,sadness,0
83657,newspaper,surprise,0
83658,newspaper,trust,0
83659,newsstand,anger,0
83660,newsstand,anticipation,0
83661,newsstand,disgust,0
83662,newsstand,fear,0
83663,newsstand,joy,0
83664,newsstand,negative,0
83665,newsstand,positive,0
83666,newsstand,sadness,0
83667,newsstand,surprise,0
83668,newsstand,trust,0
83669,nib,anger,0
83670,nib,anticipation,0
83671,nib,disgust,0
83672,nib,fear,0
83673,nib,joy,0
83674,nib,negative,0
83675,nib,positive,0
83676,nib,sadness,0
83677,nib,surprise,0
83678,nib,trust,0
83679,nibble,anger,0
83680,nibble,anticipation,0
83681,nibble,disgust,0
83682,nibble,fear,0
83683,nibble,joy,0
83684,nibble,negative,0
83685,nibble,positive,0
83686,nibble,sadness,0
83687,nibble,surprise,0
83688,nibble,trust,0
83689,niche,anger,0
83690,niche,anticipation,0
83691,niche,disgust,0
83692,niche,fear,0
83693,niche,joy,0
83694,niche,negative,0
83695,niche,positive,0
83696,niche,sadness,0
83697,niche,surprise,0
83698,niche,trust,0
83699,nichts,anger,0
83700,nichts,anticipation,0
83701,nichts,disgust,0
83702,nichts,fear,0
83703,nichts,joy,0
83704,nichts,negative,0
83705,nichts,positive,0
83706,nichts,sadness,0
83707,nichts,surprise,0
83708,nichts,trust,0
83709,nick,anger,0
83710,nick,anticipation,0
83711,nick,disgust,0
83712,nick,fear,0
83713,nick,joy,0
83714,nick,negative,0
83715,nick,positive,0
83716,nick,sadness,0
83717,nick,surprise,0
83718,nick,trust,0
83719,nickel,anger,0
83720,nickel,anticipation,0
83721,nickel,disgust,0
83722,nickel,fear,0
83723,nickel,joy,0
83724,nickel,negative,0
83725,nickel,positive,0
83726,nickel,sadness,0
83727,nickel,surprise,0
83728,nickel,trust,0
83729,nickname,anger,0
83730,nickname,anticipation,0
83731,nickname,disgust,0
83732,nickname,fear,0
83733,nickname,joy,0
83734,nickname,negative,0
83735,nickname,positive,0
83736,nickname,sadness,0
83737,nickname,surprise,0
83738,nickname,trust,0
83739,nicotine,anger,0
83740,nicotine,anticipation,0
83741,nicotine,disgust,1
83742,nicotine,fear,0
83743,nicotine,joy,0
83744,nicotine,negative,1
83745,nicotine,positive,0
83746,nicotine,sadness,0
83747,nicotine,surprise,0
83748,nicotine,trust,0
83749,niece,anger,0
83750,niece,anticipation,0
83751,niece,disgust,0
83752,niece,fear,0
83753,niece,joy,0
83754,niece,negative,0
83755,niece,positive,0
83756,niece,sadness,0
83757,niece,surprise,0
83758,niece,trust,0
83759,nigh,anger,0
83760,nigh,anticipation,0
83761,nigh,disgust,0
83762,nigh,fear,0
83763,nigh,joy,0
83764,nigh,negative,0
83765,nigh,positive,0
83766,nigh,sadness,0
83767,nigh,surprise,0
83768,nigh,trust,0
83769,night,anger,0
83770,night,anticipation,0
83771,night,disgust,0
83772,night,fear,0
83773,night,joy,0
83774,night,negative,0
83775,night,positive,0
83776,night,sadness,0
83777,night,surprise,0
83778,night,trust,0
83779,nightfall,anger,0
83780,nightfall,anticipation,0
83781,nightfall,disgust,0
83782,nightfall,fear,0
83783,nightfall,joy,0
83784,nightfall,negative,0
83785,nightfall,positive,0
83786,nightfall,sadness,0
83787,nightfall,surprise,0
83788,nightfall,trust,0
83789,nightingale,anger,0
83790,nightingale,anticipation,0
83791,nightingale,disgust,0
83792,nightingale,fear,0
83793,nightingale,joy,0
83794,nightingale,negative,0
83795,nightingale,positive,0
83796,nightingale,sadness,0
83797,nightingale,surprise,0
83798,nightingale,trust,0
83799,nightmare,anger,0
83800,nightmare,anticipation,0
83801,nightmare,disgust,0
83802,nightmare,fear,1
83803,nightmare,joy,0
83804,nightmare,negative,1
83805,nightmare,positive,0
83806,nightmare,sadness,0
83807,nightmare,surprise,0
83808,nightmare,trust,0
83809,nihilism,anger,0
83810,nihilism,anticipation,0
83811,nihilism,disgust,0
83812,nihilism,fear,0
83813,nihilism,joy,0
83814,nihilism,negative,1
83815,nihilism,positive,0
83816,nihilism,sadness,0
83817,nihilism,surprise,0
83818,nihilism,trust,0
83819,nil,anger,0
83820,nil,anticipation,0
83821,nil,disgust,0
83822,nil,fear,0
83823,nil,joy,0
83824,nil,negative,0
83825,nil,positive,0
83826,nil,sadness,0
83827,nil,surprise,0
83828,nil,trust,0
83829,nimble,anger,0
83830,nimble,anticipation,0
83831,nimble,disgust,0
83832,nimble,fear,0
83833,nimble,joy,0
83834,nimble,negative,0
83835,nimble,positive,0
83836,nimble,sadness,0
83837,nimble,surprise,0
83838,nimble,trust,0
83839,ninety,anger,0
83840,ninety,anticipation,0
83841,ninety,disgust,0
83842,ninety,fear,0
83843,ninety,joy,0
83844,ninety,negative,0
83845,ninety,positive,0
83846,ninety,sadness,0
83847,ninety,surprise,0
83848,ninety,trust,0
83849,ninth,anger,0
83850,ninth,anticipation,0
83851,ninth,disgust,0
83852,ninth,fear,0
83853,ninth,joy,0
83854,ninth,negative,0
83855,ninth,positive,0
83856,ninth,sadness,0
83857,ninth,surprise,0
83858,ninth,trust,0
83859,nip,anger,0
83860,nip,anticipation,0
83861,nip,disgust,0
83862,nip,fear,0
83863,nip,joy,0
83864,nip,negative,0
83865,nip,positive,0
83866,nip,sadness,0
83867,nip,surprise,0
83868,nip,trust,0
83869,nipple,anger,0
83870,nipple,anticipation,0
83871,nipple,disgust,0
83872,nipple,fear,0
83873,nipple,joy,0
83874,nipple,negative,0
83875,nipple,positive,0
83876,nipple,sadness,0
83877,nipple,surprise,0
83878,nipple,trust,0
83879,nix,anger,0
83880,nix,anticipation,0
83881,nix,disgust,0
83882,nix,fear,0
83883,nix,joy,0
83884,nix,negative,0
83885,nix,positive,0
83886,nix,sadness,0
83887,nix,surprise,0
83888,nix,trust,0
83889,nobility,anger,0
83890,nobility,anticipation,1
83891,nobility,disgust,0
83892,nobility,fear,0
83893,nobility,joy,0
83894,nobility,negative,0
83895,nobility,positive,1
83896,nobility,sadness,0
83897,nobility,surprise,0
83898,nobility,trust,1
83899,noble,anger,0
83900,noble,anticipation,0
83901,noble,disgust,0
83902,noble,fear,0
83903,noble,joy,0
83904,noble,negative,0
83905,noble,positive,1
83906,noble,sadness,0
83907,noble,surprise,0
83908,noble,trust,1
83909,nobleman,anger,0
83910,nobleman,anticipation,0
83911,nobleman,disgust,0
83912,nobleman,fear,0
83913,nobleman,joy,0
83914,nobleman,negative,0
83915,nobleman,positive,1
83916,nobleman,sadness,0
83917,nobleman,surprise,0
83918,nobleman,trust,1
83919,nocturnal,anger,0
83920,nocturnal,anticipation,0
83921,nocturnal,disgust,0
83922,nocturnal,fear,0
83923,nocturnal,joy,0
83924,nocturnal,negative,0
83925,nocturnal,positive,0
83926,nocturnal,sadness,0
83927,nocturnal,surprise,0
83928,nocturnal,trust,0
83929,nod,anger,0
83930,nod,anticipation,0
83931,nod,disgust,0
83932,nod,fear,0
83933,nod,joy,0
83934,nod,negative,0
83935,nod,positive,0
83936,nod,sadness,0
83937,nod,surprise,0
83938,nod,trust,0
83939,nodding,anger,0
83940,nodding,anticipation,0
83941,nodding,disgust,0
83942,nodding,fear,0
83943,nodding,joy,0
83944,nodding,negative,0
83945,nodding,positive,0
83946,nodding,sadness,0
83947,nodding,surprise,0
83948,nodding,trust,0
83949,node,anger,0
83950,node,anticipation,0
83951,node,disgust,0
83952,node,fear,0
83953,node,joy,0
83954,node,negative,0
83955,node,positive,0
83956,node,sadness,0
83957,node,surprise,0
83958,node,trust,0
83959,nodular,anger,0
83960,nodular,anticipation,0
83961,nodular,disgust,0
83962,nodular,fear,0
83963,nodular,joy,0
83964,nodular,negative,0
83965,nodular,positive,0
83966,nodular,sadness,0
83967,nodular,surprise,0
83968,nodular,trust,0
83969,nodule,anger,0
83970,nodule,anticipation,0
83971,nodule,disgust,0
83972,nodule,fear,0
83973,nodule,joy,0
83974,nodule,negative,0
83975,nodule,positive,0
83976,nodule,sadness,0
83977,nodule,surprise,0
83978,nodule,trust,0
83979,noise,anger,0
83980,noise,anticipation,0
83981,noise,disgust,0
83982,noise,fear,0
83983,noise,joy,0
83984,noise,negative,1
83985,noise,positive,0
83986,noise,sadness,0
83987,noise,surprise,0
83988,noise,trust,0
83989,noisy,anger,1
83990,noisy,anticipation,0
83991,noisy,disgust,0
83992,noisy,fear,0
83993,noisy,joy,0
83994,noisy,negative,1
83995,noisy,positive,0
83996,noisy,sadness,0
83997,noisy,surprise,0
83998,noisy,trust,0
83999,nomad,anger,0
84000,nomad,anticipation,0
84001,nomad,disgust,0
84002,nomad,fear,0
84003,nomad,joy,0
84004,nomad,negative,0
84005,nomad,positive,0
84006,nomad,sadness,0
84007,nomad,surprise,0
84008,nomad,trust,0
84009,nomadic,anger,0
84010,nomadic,anticipation,0
84011,nomadic,disgust,0
84012,nomadic,fear,0
84013,nomadic,joy,0
84014,nomadic,negative,0
84015,nomadic,positive,0
84016,nomadic,sadness,0
84017,nomadic,surprise,0
84018,nomadic,trust,0
84019,nomenclature,anger,0
84020,nomenclature,anticipation,0
84021,nomenclature,disgust,0
84022,nomenclature,fear,0
84023,nomenclature,joy,0
84024,nomenclature,negative,0
84025,nomenclature,positive,0
84026,nomenclature,sadness,0
84027,nomenclature,surprise,0
84028,nomenclature,trust,0
84029,nominal,anger,0
84030,nominal,anticipation,0
84031,nominal,disgust,0
84032,nominal,fear,0
84033,nominal,joy,0
84034,nominal,negative,0
84035,nominal,positive,0
84036,nominal,sadness,0
84037,nominal,surprise,0
84038,nominal,trust,0
84039,nominate,anger,0
84040,nominate,anticipation,0
84041,nominate,disgust,0
84042,nominate,fear,0
84043,nominate,joy,0
84044,nominate,negative,0
84045,nominate,positive,0
84046,nominate,sadness,0
84047,nominate,surprise,0
84048,nominate,trust,0
84049,nomination,anger,0
84050,nomination,anticipation,0
84051,nomination,disgust,0
84052,nomination,fear,0
84053,nomination,joy,0
84054,nomination,negative,0
84055,nomination,positive,1
84056,nomination,sadness,0
84057,nomination,surprise,0
84058,nomination,trust,0
84059,nominee,anger,0
84060,nominee,anticipation,0
84061,nominee,disgust,0
84062,nominee,fear,0
84063,nominee,joy,0
84064,nominee,negative,0
84065,nominee,positive,0
84066,nominee,sadness,0
84067,nominee,surprise,0
84068,nominee,trust,0
84069,nonce,anger,0
84070,nonce,anticipation,0
84071,nonce,disgust,0
84072,nonce,fear,0
84073,nonce,joy,0
84074,nonce,negative,0
84075,nonce,positive,0
84076,nonce,sadness,0
84077,nonce,surprise,0
84078,nonce,trust,0
84079,noncompliance,anger,1
84080,noncompliance,anticipation,1
84081,noncompliance,disgust,0
84082,noncompliance,fear,1
84083,noncompliance,joy,0
84084,noncompliance,negative,1
84085,noncompliance,positive,0
84086,noncompliance,sadness,1
84087,noncompliance,surprise,0
84088,noncompliance,trust,0
84089,nondescript,anger,0
84090,nondescript,anticipation,0
84091,nondescript,disgust,0
84092,nondescript,fear,0
84093,nondescript,joy,0
84094,nondescript,negative,0
84095,nondescript,positive,0
84096,nondescript,sadness,0
84097,nondescript,surprise,0
84098,nondescript,trust,0
84099,nonexistent,anger,0
84100,nonexistent,anticipation,0
84101,nonexistent,disgust,0
84102,nonexistent,fear,0
84103,nonexistent,joy,0
84104,nonexistent,negative,0
84105,nonexistent,positive,0
84106,nonexistent,sadness,0
84107,nonexistent,surprise,0
84108,nonexistent,trust,0
84109,nonpayment,anger,0
84110,nonpayment,anticipation,0
84111,nonpayment,disgust,0
84112,nonpayment,fear,0
84113,nonpayment,joy,0
84114,nonpayment,negative,0
84115,nonpayment,positive,0
84116,nonpayment,sadness,0
84117,nonpayment,surprise,0
84118,nonpayment,trust,0
84119,nonresident,anger,0
84120,nonresident,anticipation,0
84121,nonresident,disgust,0
84122,nonresident,fear,0
84123,nonresident,joy,0
84124,nonresident,negative,0
84125,nonresident,positive,0
84126,nonresident,sadness,0
84127,nonresident,surprise,0
84128,nonresident,trust,0
84129,nonsense,anger,0
84130,nonsense,anticipation,0
84131,nonsense,disgust,0
84132,nonsense,fear,0
84133,nonsense,joy,0
84134,nonsense,negative,1
84135,nonsense,positive,0
84136,nonsense,sadness,0
84137,nonsense,surprise,0
84138,nonsense,trust,0
84139,nonsensical,anger,0
84140,nonsensical,anticipation,0
84141,nonsensical,disgust,0
84142,nonsensical,fear,0
84143,nonsensical,joy,0
84144,nonsensical,negative,1
84145,nonsensical,positive,0
84146,nonsensical,sadness,1
84147,nonsensical,surprise,0
84148,nonsensical,trust,0
84149,noodle,anger,0
84150,noodle,anticipation,0
84151,noodle,disgust,0
84152,noodle,fear,0
84153,noodle,joy,0
84154,noodle,negative,0
84155,noodle,positive,0
84156,noodle,sadness,0
84157,noodle,surprise,0
84158,noodle,trust,0
84159,nook,anger,0
84160,nook,anticipation,0
84161,nook,disgust,0
84162,nook,fear,0
84163,nook,joy,0
84164,nook,negative,0
84165,nook,positive,0
84166,nook,sadness,0
84167,nook,surprise,0
84168,nook,trust,0
84169,noon,anger,0
84170,noon,anticipation,0
84171,noon,disgust,0
84172,noon,fear,0
84173,noon,joy,0
84174,noon,negative,0
84175,noon,positive,0
84176,noon,sadness,0
84177,noon,surprise,0
84178,noon,trust,0
84179,noose,anger,0
84180,noose,anticipation,0
84181,noose,disgust,0
84182,noose,fear,0
84183,noose,joy,0
84184,noose,negative,1
84185,noose,positive,0
84186,noose,sadness,1
84187,noose,surprise,0
84188,noose,trust,0
84189,norm,anger,0
84190,norm,anticipation,0
84191,norm,disgust,0
84192,norm,fear,0
84193,norm,joy,0
84194,norm,negative,0
84195,norm,positive,0
84196,norm,sadness,0
84197,norm,surprise,0
84198,norm,trust,0
84199,normal,anger,0
84200,normal,anticipation,0
84201,normal,disgust,0
84202,normal,fear,0
84203,normal,joy,0
84204,normal,negative,0
84205,normal,positive,0
84206,normal,sadness,0
84207,normal,surprise,0
84208,normal,trust,0
84209,normalcy,anger,0
84210,normalcy,anticipation,0
84211,normalcy,disgust,0
84212,normalcy,fear,0
84213,normalcy,joy,0
84214,normalcy,negative,0
84215,normalcy,positive,0
84216,normalcy,sadness,0
84217,normalcy,surprise,0
84218,normalcy,trust,0
84219,normality,anger,0
84220,normality,anticipation,0
84221,normality,disgust,0
84222,normality,fear,0
84223,normality,joy,0
84224,normality,negative,0
84225,normality,positive,1
84226,normality,sadness,0
84227,normality,surprise,0
84228,normality,trust,0
84229,nose,anger,0
84230,nose,anticipation,0
84231,nose,disgust,1
84232,nose,fear,0
84233,nose,joy,0
84234,nose,negative,0
84235,nose,positive,0
84236,nose,sadness,0
84237,nose,surprise,0
84238,nose,trust,0
84239,nostalgia,anger,0
84240,nostalgia,anticipation,0
84241,nostalgia,disgust,0
84242,nostalgia,fear,0
84243,nostalgia,joy,0
84244,nostalgia,negative,0
84245,nostalgia,positive,0
84246,nostalgia,sadness,0
84247,nostalgia,surprise,0
84248,nostalgia,trust,0
84249,nostril,anger,0
84250,nostril,anticipation,0
84251,nostril,disgust,0
84252,nostril,fear,0
84253,nostril,joy,0
84254,nostril,negative,0
84255,nostril,positive,0
84256,nostril,sadness,0
84257,nostril,surprise,0
84258,nostril,trust,0
84259,notable,anger,0
84260,notable,anticipation,0
84261,notable,disgust,0
84262,notable,fear,0
84263,notable,joy,1
84264,notable,negative,0
84265,notable,positive,1
84266,notable,sadness,0
84267,notable,surprise,0
84268,notable,trust,1
84269,notables,anger,0
84270,notables,anticipation,0
84271,notables,disgust,0
84272,notables,fear,0
84273,notables,joy,0
84274,notables,negative,0
84275,notables,positive,1
84276,notables,sadness,0
84277,notables,surprise,0
84278,notables,trust,0
84279,notably,anger,0
84280,notably,anticipation,0
84281,notably,disgust,0
84282,notably,fear,0
84283,notably,joy,0
84284,notably,negative,0
84285,notably,positive,0
84286,notably,sadness,0
84287,notably,surprise,0
84288,notably,trust,0
84289,notary,anger,0
84290,notary,anticipation,0
84291,notary,disgust,0
84292,notary,fear,0
84293,notary,joy,0
84294,notary,negative,0
84295,notary,positive,0
84296,notary,sadness,0
84297,notary,surprise,0
84298,notary,trust,1
84299,notation,anger,0
84300,notation,anticipation,0
84301,notation,disgust,0
84302,notation,fear,0
84303,notation,joy,0
84304,notation,negative,0
84305,notation,positive,0
84306,notation,sadness,0
84307,notation,surprise,0
84308,notation,trust,0
84309,notch,anger,0
84310,notch,anticipation,0
84311,notch,disgust,0
84312,notch,fear,0
84313,notch,joy,0
84314,notch,negative,0
84315,notch,positive,0
84316,notch,sadness,0
84317,notch,surprise,0
84318,notch,trust,0
84319,notched,anger,0
84320,notched,anticipation,0
84321,notched,disgust,0
84322,notched,fear,0
84323,notched,joy,0
84324,notched,negative,0
84325,notched,positive,0
84326,notched,sadness,0
84327,notched,surprise,0
84328,notched,trust,0
84329,note,anger,0
84330,note,anticipation,0
84331,note,disgust,0
84332,note,fear,0
84333,note,joy,0
84334,note,negative,0
84335,note,positive,0
84336,note,sadness,0
84337,note,surprise,0
84338,note,trust,0
84339,notebook,anger,0
84340,notebook,anticipation,0
84341,notebook,disgust,0
84342,notebook,fear,0
84343,notebook,joy,0
84344,notebook,negative,0
84345,notebook,positive,0
84346,notebook,sadness,0
84347,notebook,surprise,0
84348,notebook,trust,0
84349,noted,anger,0
84350,noted,anticipation,0
84351,noted,disgust,0
84352,noted,fear,0
84353,noted,joy,0
84354,noted,negative,0
84355,noted,positive,1
84356,noted,sadness,0
84357,noted,surprise,0
84358,noted,trust,0
84359,noteworthy,anger,0
84360,noteworthy,anticipation,0
84361,noteworthy,disgust,0
84362,noteworthy,fear,0
84363,noteworthy,joy,0
84364,noteworthy,negative,0
84365,noteworthy,positive,0
84366,noteworthy,sadness,0
84367,noteworthy,surprise,0
84368,noteworthy,trust,0
84369,nothingness,anger,0
84370,nothingness,anticipation,0
84371,nothingness,disgust,0
84372,nothingness,fear,0
84373,nothingness,joy,0
84374,nothingness,negative,1
84375,nothingness,positive,0
84376,nothingness,sadness,1
84377,nothingness,surprise,0
84378,nothingness,trust,0
84379,notice,anger,0
84380,notice,anticipation,0
84381,notice,disgust,0
84382,notice,fear,0
84383,notice,joy,0
84384,notice,negative,0
84385,notice,positive,0
84386,notice,sadness,0
84387,notice,surprise,0
84388,notice,trust,0
84389,noticeable,anger,0
84390,noticeable,anticipation,0
84391,noticeable,disgust,0
84392,noticeable,fear,0
84393,noticeable,joy,0
84394,noticeable,negative,0
84395,noticeable,positive,0
84396,noticeable,sadness,0
84397,noticeable,surprise,0
84398,noticeable,trust,0
84399,notification,anger,0
84400,notification,anticipation,1
84401,notification,disgust,0
84402,notification,fear,0
84403,notification,joy,0
84404,notification,negative,0
84405,notification,positive,0
84406,notification,sadness,0
84407,notification,surprise,0
84408,notification,trust,0
84409,notify,anger,0
84410,notify,anticipation,0
84411,notify,disgust,0
84412,notify,fear,0
84413,notify,joy,0
84414,notify,negative,0
84415,notify,positive,0
84416,notify,sadness,0
84417,notify,surprise,0
84418,notify,trust,0
84419,notion,anger,0
84420,notion,anticipation,0
84421,notion,disgust,0
84422,notion,fear,0
84423,notion,joy,0
84424,notion,negative,0
84425,notion,positive,1
84426,notion,sadness,0
84427,notion,surprise,0
84428,notion,trust,0
84429,notional,anger,0
84430,notional,anticipation,0
84431,notional,disgust,0
84432,notional,fear,0
84433,notional,joy,0
84434,notional,negative,0
84435,notional,positive,0
84436,notional,sadness,0
84437,notional,surprise,0
84438,notional,trust,0
84439,notoriety,anger,1
84440,notoriety,anticipation,0
84441,notoriety,disgust,1
84442,notoriety,fear,1
84443,notoriety,joy,0
84444,notoriety,negative,1
84445,notoriety,positive,1
84446,notoriety,sadness,0
84447,notoriety,surprise,0
84448,notoriety,trust,0
84449,notwithstanding,anger,0
84450,notwithstanding,anticipation,0
84451,notwithstanding,disgust,0
84452,notwithstanding,fear,0
84453,notwithstanding,joy,0
84454,notwithstanding,negative,0
84455,notwithstanding,positive,0
84456,notwithstanding,sadness,0
84457,notwithstanding,surprise,0
84458,notwithstanding,trust,0
84459,nought,anger,0
84460,nought,anticipation,0
84461,nought,disgust,0
84462,nought,fear,0
84463,nought,joy,0
84464,nought,negative,0
84465,nought,positive,0
84466,nought,sadness,0
84467,nought,surprise,0
84468,nought,trust,0
84469,noun,anger,0
84470,noun,anticipation,0
84471,noun,disgust,0
84472,noun,fear,0
84473,noun,joy,0
84474,noun,negative,0
84475,noun,positive,0
84476,noun,sadness,0
84477,noun,surprise,0
84478,noun,trust,0
84479,nourish,anger,0
84480,nourish,anticipation,0
84481,nourish,disgust,0
84482,nourish,fear,0
84483,nourish,joy,0
84484,nourish,negative,0
84485,nourish,positive,0
84486,nourish,sadness,0
84487,nourish,surprise,0
84488,nourish,trust,0
84489,nourishment,anger,0
84490,nourishment,anticipation,0
84491,nourishment,disgust,0
84492,nourishment,fear,0
84493,nourishment,joy,0
84494,nourishment,negative,0
84495,nourishment,positive,1
84496,nourishment,sadness,0
84497,nourishment,surprise,0
84498,nourishment,trust,0
84499,nouveau,anger,0
84500,nouveau,anticipation,0
84501,nouveau,disgust,0
84502,nouveau,fear,0
84503,nouveau,joy,0
84504,nouveau,negative,0
84505,nouveau,positive,0
84506,nouveau,sadness,0
84507,nouveau,surprise,0
84508,nouveau,trust,0
84509,novelty,anger,0
84510,novelty,anticipation,0
84511,novelty,disgust,0
84512,novelty,fear,0
84513,novelty,joy,0
84514,novelty,negative,0
84515,novelty,positive,0
84516,novelty,sadness,0
84517,novelty,surprise,0
84518,novelty,trust,0
84519,novice,anger,0
84520,novice,anticipation,0
84521,novice,disgust,0
84522,novice,fear,0
84523,novice,joy,0
84524,novice,negative,0
84525,novice,positive,0
84526,novice,sadness,0
84527,novice,surprise,0
84528,novice,trust,0
84529,nowadays,anger,0
84530,nowadays,anticipation,0
84531,nowadays,disgust,0
84532,nowadays,fear,0
84533,nowadays,joy,0
84534,nowadays,negative,0
84535,nowadays,positive,0
84536,nowadays,sadness,0
84537,nowadays,surprise,0
84538,nowadays,trust,0
84539,noxious,anger,0
84540,noxious,anticipation,0
84541,noxious,disgust,1
84542,noxious,fear,1
84543,noxious,joy,0
84544,noxious,negative,1
84545,noxious,positive,0
84546,noxious,sadness,0
84547,noxious,surprise,0
84548,noxious,trust,0
84549,nozzle,anger,0
84550,nozzle,anticipation,0
84551,nozzle,disgust,0
84552,nozzle,fear,0
84553,nozzle,joy,0
84554,nozzle,negative,0
84555,nozzle,positive,0
84556,nozzle,sadness,0
84557,nozzle,surprise,0
84558,nozzle,trust,0
84559,nuance,anger,0
84560,nuance,anticipation,0
84561,nuance,disgust,0
84562,nuance,fear,0
84563,nuance,joy,0
84564,nuance,negative,0
84565,nuance,positive,0
84566,nuance,sadness,0
84567,nuance,surprise,0
84568,nuance,trust,0
84569,nuances,anger,0
